Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
95,Tyrone Hill,2004,2004,1,5,38,3,5,0,0,3,4,5,8,0,0,1,2,10,9,.600,,.750,7.6,1.8,1.6,0.0
96,Robert Hite,2007,2007,1,12,136,19,60,5,23,8,12,4,16,8,3,2,6,8,51,.317,.217,.667,11.3,4.3,1.3,0.7
97,Eddie House,2001,2011,4,225,3783,613,1536,177,507,135,160,48,345,324,132,9,190,297,1538,.399,.349,.844,16.8,6.8,1.5,1.4
98,Juwan Howard,2011,2013,3,92,833,82,199,0,0,38,46,54,177,39,14,5,49,88,202,.412,,.826,9.1,2.2,1.9,0.4
99,Zydrunas Ilgauskas,2011,2011,1,72,1145,162,319,0,1,36,46,108,287,26,23,58,52,185,360,.508,.000,.783,15.9,5.0,4.0,0.4
100,Jim Jackson,2002,2002,1,55,1825,238,538,38,81,75,87,54,290,140,42,14,106,145,589,.442,.469,.862,33.2,10.7,5.3,2.5
101,Luke Jackson,2008,2008,1,14,228,26,80,11,30,16,23,7,33,17,8,0,9,22,79,.325,.367,.696,16.3,5.6,2.4,1.2
102,LeBron James,2011,2014,4,294,11168,2911,5361,365,988,1732,2285,352,2225,1980,489,193,993,495,7919,.543,.369,.758,38.0,26.9,7.6,6.7
103,Mike James,2002,2003,2,93,1841,233,628,75,249,108,149,28,163,265,70,6,121,193,649,.371,.301,.725,19.8,7.0,1.8,2.8
104,Tim James,2000,2000,1,4,23,5,14,0,0,1,3,3,4,2,0,3,2,1,11,.357,,.333,5.8,2.8,1.0,0.5
105,Harold Jamison,2000,2000,1,12,74,7,20,0,0,4,18,16,21,4,2,1,4,17,18,.350,,.222,6.2,1.5,1.8,0.3
106,Alexander Johnson,2008,2008,1,43,549,61,125,0,0,57,83,32,94,13,13,10,42,80,179,.488,,.687,12.8,4.2,2.2,0.3
107,Ken Johnson,2003,2003,1,16,156,15,37,0,0,2,6,4,32,0,1,12,6,20,32,.405,,.333,9.8,2.0,2.0,0.0
108,Tyler Johnson,2015,2016,2,55,1093,142,311,38,92,73,98,33,137,81,48,18,55,78,395,.457,.413,.745,19.9,7.2,2.5,1.5
109,Bobby Jones,2008,2008,1,6,143,17,32,6,15,8,13,8,24,5,2,0,7,18,48,.531,.400,.615,23.8,8.0,4.0,0.8
110,Damon Jones,2005,2005,1,82,2576,331,726,225,521,68,86,14,231,350,44,5,98,121,955,.456,.432,.791,31.4,11.6,2.8,4.3
111,Eddie Jones,2001,2007,6,387,14097,2141,5004,712,1870,1200,1445,264,1738,1152,515,246,620,1125,6194,.428,.381,.830,36.4,16.0,4.5,3.0
112,James Jones,2009,2014,6,266,3805,353,893,283,694,143,176,47,361,121,74,56,61,299,1132,.395,.408,.813,14.3,4.3,1.4,0.5
113,Jason Kapono,2006,2007,2,118,2432,357,740,129,263,94,107,38,251,118,45,5,90,224,937,.482,.490,.879,20.6,7.9,2.1,1.0
114,Alec Kessler,1991,1994,4,210,2937,425,998,10,24,224,301,258,751,81,39,71,192,451,1084,.426,.417,.744,14.0,5.2,3.6,0.4
115,Stacey King,1996,1996,1,15,156,17,36,0,0,4,8,9,23,2,7,2,18,39,38,.472,,.500,10.4,2.5,1.5,0.1
116,Christian Laettner,2005,2005,1,49,739,107,184,1,7,45,59,36,131,41,32,15,29,78,260,.582,.143,.763,15.1,5.3,2.7,0.8
117,Sean Lampley,2003,2003,1,35,487,56,129,0,4,57,82,26,83,31,7,3,25,43,169,.434,.000,.695,13.9,4.8,2.4,0.9
118,Antonio Lang,1998,1998,1,6,29,3,5,0,0,6,8,2,5,1,2,0,4,3,12,.600,,.750,4.8,2.0,0.8,0.2
119,Stephane Lasme,2008,2008,1,15,303,32,71,0,0,19,32,26,53,3,13,22,15,35,83,.451,,.594,20.2,5.5,3.5,0.2
