Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
125,Randell Jackson,2000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0
126,Bernard James,2013,2015,3,92,761,76,153,0,3,51,75,85,212,13,17,61,34,105,203,.497,.000,.680,8.3,2.2,2.3,0.1
127,Mike James,2013,2013,1,45,862,101,271,48,125,23,29,9,72,139,26,3,55,95,273,.373,.384,.793,19.2,6.1,1.6,3.1
128,Antawn Jamison,2004,2004,1,82,2376,488,913,16,40,220,294,233,520,70,83,30,81,174,1212,.535,.400,.748,29.0,14.8,6.3,0.9
129,Abdul Jeelani,1981,1981,1,66,1108,187,440,0,1,179,220,83,230,65,44,31,87,123,553,.425,.000,.814,16.8,8.4,3.5,1.0
130,Richard Jefferson,2015,2015,1,74,1244,144,324,66,155,78,114,25,183,61,32,11,52,115,432,.444,.426,.684,16.8,5.8,2.5,0.8
131,John Jenkins,2016,2016,1,15,141,23,54,3,18,5,5,4,18,6,3,0,9,9,54,.426,.167,1.000,9.4,3.6,1.2,0.4
132,Yi Jianlian,2012,2012,1,30,203,31,82,3,10,14,21,12,49,5,7,8,14,23,79,.378,.300,.667,6.8,2.6,1.6,0.2
133,Anthony Johnson,2007,2007,1,40,562,60,146,11,29,21,29,13,48,78,16,1,31,68,152,.411,.379,.724,14.1,3.8,1.2,2.0
134,Avery Johnson,2002,2003,2,65,582,84,199,0,2,42,56,10,36,92,20,2,38,43,210,.422,.000,.750,9.0,3.2,0.6,1.4
135,Anthony Jones,1989,1990,2,91,781,96,258,8,28,59,83,43,102,42,41,18,46,90,259,.372,.286,.711,8.6,2.8,1.1,0.5
136,Dahntay Jones,2013,2013,1,50,635,50,140,8,37,66,82,13,70,28,10,5,22,73,174,.357,.216,.805,12.7,3.5,1.4,0.6
137,Damon Jones,2000,2000,1,42,416,55,154,30,91,25,39,12,39,57,12,1,25,21,165,.357,.330,.641,9.9,3.9,0.9,1.4
138,Dominique Jones,2011,2013,3,80,741,83,227,2,21,78,107,33,114,144,29,10,76,64,246,.366,.095,.729,9.3,3.1,1.4,1.8
139,Eddie Jones,2008,2008,1,47,922,66,180,34,116,10,14,18,132,69,26,8,29,72,176,.367,.293,.714,19.6,3.7,2.8,1.5
140,Popeye Jones,1994,2003,4,255,6702,918,2041,15,52,265,375,917,2245,402,155,86,342,806,2116,.450,.288,.707,26.3,8.3,8.8,1.6
141,Chris Kaman,2013,2013,1,66,1363,313,617,0,1,67,85,97,372,51,29,52,103,141,693,.507,.000,.788,20.7,10.5,5.6,0.8
142,Clarence Kea,1981,1982,2,51,447,63,130,0,1,72,104,54,128,19,10,4,32,99,198,.485,.000,.692,8.8,3.9,2.5,0.4
143,Harold Keeling,1986,1986,1,20,75,17,39,0,0,10,14,3,6,10,7,0,7,9,44,.436,,.714,3.8,2.2,0.3,0.5
144,Jason Kidd,1995,2012,8,500,17303,1857,4755,778,2145,766,1038,604,2755,4211,954,182,1375,930,5258,.391,.363,.738,34.6,10.5,5.5,8.4
145,Chad Kinch,1981,1981,1,12,106,14,45,0,0,10,13,0,9,10,2,1,8,9,38,.311,,.769,8.8,3.2,0.8,0.8
146,Stacey King,1997,1997,1,6,70,6,15,0,0,0,4,10,18,0,2,0,5,11,12,.400,,.000,11.7,2.0,3.0,0.0
147,Raef LaFrentz,2002,2003,2,96,2398,380,775,76,211,95,134,184,530,83,59,151,80,372,931,.490,.360,.709,25.0,9.7,5.5,0.9
148,Tom LaGarde,1981,1982,2,129,3579,530,1157,0,2,374,610,240,875,286,52,62,288,431,1434,.458,.000,.613,27.7,11.1,6.8,2.2
149,Christian Laettner,2001,2001,1,53,930,165,323,1,3,67,82,75,212,67,40,27,70,159,398,.511,.333,.817,17.5,7.5,4.0,1.3
150,Shane Larkin,2014,2014,1,48,489,52,137,12,38,16,25,11,42,71,26,1,39,46,132,.380,.316,.640,10.2,2.8,0.9,1.5
151,Ricky Ledo,2014,2015,2,16,44,6,23,3,11,5,6,1,4,3,1,0,4,3,20,.261,.273,.833,2.8,1.3,0.3,0.2
152,Tim Legler,1993,1994,2,109,1952,335,766,74,204,199,240,61,186,166,76,19,88,196,943,.437,.363,.829,17.9,8.7,1.7,1.5
153,Fat Lever,1991,1994,3,116,2917,371,929,43,129,146,192,142,459,332,211,30,134,233,931,.399,.333,.760,25.1,8.0,4.0,2.9
154,Scott Lloyd,1981,1983,3,161,3439,372,882,2,7,227,313,240,663,247,55,38,210,468,973,.422,.286,.725,21.4,6.0,4.1,1.5
155,Tyronn Lue,2008,2008,1,17,172,27,57,9,17,1,4,0,13,15,0,1,5,28,64,.474,.529,.250,10.1,3.8,0.8,0.9
156,Ollie Mack,1981,1982,2,75,1816,297,659,0,11,85,131,100,247,176,60,8,74,120,679,.451,.000,.649,24.2,9.1,3.3,2.3
157,Jamaal Magloire,2008,2008,1,7,27,3,6,0,0,6,13,1,8,0,1,0,7,8,12,.500,,.462,3.9,1.7,1.1,0.0
158,Ian Mahinmi,2011,2012,2,117,1627,185,336,0,3,157,229,151,409,20,52,46,75,281,527,.551,.000,.686,13.9,4.5,3.5,0.2
159,Danny Manning,2002,2002,1,41,552,71,149,1,7,22,33,25,108,30,21,21,25,80,165,.477,.143,.667,13.5,4.0,2.6,0.7
160,Shawn Marion,2010,2014,5,361,10976,1813,3656,109,355,435,562,749,2515,636,369,231,525,608,4170,.496,.307,.774,30.4,11.6,7.0,1.8
161,Rawle Marshall,2006,2006,1,23,241,24,60,1,3,22,29,8,31,10,8,7,15,17,71,.400,.333,.759,10.5,3.1,1.3,0.4
162,Darrick Martin,2002,2002,1,3,22,0,10,0,2,1,2,0,1,3,2,0,1,4,1,.000,.000,.500,7.3,0.3,0.3,1.0
163,Jamal Mashburn,1994,1997,4,214,7520,1529,3707,275,876,922,1287,288,896,707,220,30,592,503,4255,.412,.314,.716,35.1,19.9,4.2,3.3
164,Wesley Matthews,2016,2016,1,32,1016,140,357,85,226,52,60,13,97,52,31,8,34,70,417,.392,.376,.867,31.8,13.0,3.0,1.6
165,Vernon Maxwell,2001,2001,1,19,285,31,98,13,47,6,10,1,29,20,9,3,17,31,81,.316,.277,.600,15.0,4.3,1.5,1.1
166,O.J. Mayo,2013,2013,1,82,2913,461,1026,142,349,191,233,36,291,361,93,23,210,195,1255,.449,.407,.820,35.5,15.3,3.5,4.4
167,Bob McCann,1990,1990,1,10,62,7,21,0,0,12,14,4,12,6,2,2,6,7,26,.333,,.857,6.2,2.6,1.2,0.6
168,George McCloud,1995,1997,3,162,4855,878,2091,369,972,337,412,227,669,357,188,55,258,389,2462,.420,.380,.818,30.0,15.2,4.1,2.2
169,Rodney McCray,1991,1992,2,149,4667,607,1301,38,124,269,351,302,1028,478,118,81,244,383,1521,.467,.306,.766,31.3,10.2,6.9,3.2
170,JaVale McGee,2016,2016,1,15,151,27,51,0,0,6,14,18,55,2,1,8,12,19,60,.529,,.429,10.1,4.0,3.7,0.1
171,Salah Mejri,2016,2016,1,5,20,0,1,0,0,0,0,1,5,0,1,2,1,3,0,.000,,,4.0,0.0,1.0,0.0
172,Gal Mekel,2014,2014,1,31,292,30,86,5,20,8,12,5,27,63,4,1,31,31,73,.349,.250,.667,9.4,2.4,0.9,2.0
173,Pops Mensah-Bonsu,2007,2007,1,12,71,11,17,0,0,7,18,9,21,0,1,0,9,8,29,.647,,.389,5.9,2.4,1.8,0.0
174,Loren Meyer,1996,1997,2,91,1525,179,408,4,13,79,114,128,368,64,26,35,94,276,441,.439,.308,.693,16.8,4.8,4.0,0.7
175,Oliver Miller,1997,1997,1,42,836,76,154,0,1,28,53,82,233,58,34,50,70,133,180,.494,.000,.528,19.9,4.3,5.5,1.4
176,Eric Montross,1997,1997,1,47,984,86,187,0,0,10,34,66,236,32,9,34,51,150,182,.460,,.294,20.9,3.9,5.0,0.7
177,Tracy Moore,1992,1993,2,81,1292,233,574,53,151,118,139,54,134,95,53,8,76,151,637,.406,.351,.849,16.0,7.9,1.7,1.2
