Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
1,Quincy Acy,2013,2014,2,36,403,48,89,3,7,36,46,35,92,15,17,18,19,61,135,.539,.429,.783,11.2,3.8,2.6,0.4
2,Hassan Adams,2009,2009,1,12,52,4,13,0,0,3,6,1,7,1,1,1,4,4,11,.308,,.500,4.3,0.9,0.6,0.1
3,Alexis Ajinca,2011,2011,1,24,265,47,101,9,27,11,15,12,61,8,8,14,17,60,114,.465,.333,.733,11.0,4.8,2.5,0.3
4,Solomon Alabi,2011,2012,2,26,181,16,51,0,0,7,10,22,61,5,4,11,8,16,39,.314,,.700,7.0,1.5,2.3,0.2
5,Rafer Alston,2003,2005,2,127,3697,542,1309,190,519,228,312,63,386,706,156,22,256,332,1502,.414,.366,.731,29.1,11.8,3.0,5.6
6,David Andersen,2011,2011,1,11,150,23,47,3,10,7,7,8,34,7,3,3,8,11,56,.489,.300,1.000,13.6,5.1,3.1,0.6
7,Alan Anderson,2012,2013,2,82,1956,291,758,119,346,155,181,42,182,129,53,10,105,166,856,.384,.344,.856,23.9,10.4,2.2,1.6
8,Willie Anderson,1996,1996,1,49,1564,232,527,29,95,113,132,35,186,149,58,51,119,171,606,.440,.305,.856,31.9,12.4,3.8,3.0
9,Rafael Araujo,2005,2006,2,111,1337,129,320,1,4,58,83,102,329,31,45,14,94,261,317,.403,.250,.699,12.0,2.9,3.0,0.3
10,Robert Archibald,2004,2004,1,30,246,8,30,0,0,13,27,21,50,12,13,3,9,49,29,.267,,.481,8.2,1.0,1.7,0.4
11,Carlos Arroyo,2002,2002,1,17,96,13,29,0,0,4,6,3,12,21,6,0,12,12,30,.448,,.667,5.6,1.8,0.7,1.2
12,D.J. Augustin,2014,2014,1,10,82,7,24,1,11,6,6,0,4,10,1,0,9,7,21,.292,.091,1.000,8.2,2.1,0.4,1.0
