Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
76,Jason Collier,2004,2005,2,90,1487,253,541,7,18,115,156,120,295,35,26,24,94,218,628,.468,.389,.737,16.5,7.0,3.3,0.4
77,Art Collins,1981,1981,1,29,395,35,99,0,2,24,36,19,41,25,11,1,32,35,94,.354,.000,.667,13.6,3.2,1.4,0.9
78,Don Collins,1981,1981,1,47,1184,230,530,0,3,137,162,96,187,115,69,11,107,166,597,.434,.000,.846,25.2,12.7,4.0,2.4
79,Jason Collins,2010,2012,3,103,1016,58,134,1,2,34,58,47,164,36,16,14,41,152,151,.433,.500,.586,9.9,1.5,1.6,0.3
80,Sean Colson,2001,2001,1,3,14,0,5,0,1,0,0,0,3,3,0,0,2,0,0,.000,.000,,4.7,0.0,1.0,1.0
81,Chuck Cooper,1955,1956,2,105,2323,251,741,,,249,333,,523,212,,,,281,751,.339,,.748,22.1,7.2,5.0,2.0
82,Tyrone Corbin,1995,1999,4,277,7459,917,2146,175,524,317,430,289,1063,407,281,37,288,608,2326,.427,.334,.737,26.9,8.4,3.8,1.5
83,Ray Corley,1951,1951,1,18,,29,85,,,16,29,,43,38,,,,26,74,.341,,.552,,4.1,2.4,2.1
84,Chris Crawford,1998,2004,7,252,3985,609,1393,70,202,366,444,206,547,154,101,80,232,492,1654,.437,.347,.824,15.8,6.6,2.2,0.6
85,Jamal Crawford,2010,2011,2,155,4757,864,1979,282,776,492,575,56,331,479,118,26,282,229,2502,.437,.363,.856,30.7,16.1,2.1,3.1
86,Jordan Crawford,2011,2011,1,16,160,27,77,9,27,4,6,9,28,15,3,0,15,13,67,.351,.333,.667,10.0,4.2,1.8,0.9
87,Jim Creighton,1976,1976,1,32,172,12,43,,,7,16,13,45,4,2,9,,23,31,.279,,.438,5.4,1.0,1.4,0.1
88,Charlie Criss,1978,1985,7,318,7091,997,2352,4,48,734,892,107,460,1079,313,17,540,482,2732,.424,.083,.823,22.3,8.6,1.4,3.4
89,Dillard Crocker,1952,1953,2,93,1536,196,558,,,222,328,,212,120,,,,325,614,.351,,.677,16.5,6.6,2.3,1.3
90,Jared Cunningham,2014,2014,1,5,22,1,2,0,1,0,2,0,1,3,0,0,2,3,2,.500,.000,.000,4.4,0.4,0.2,0.6
91,Erick Dampier,2012,2012,1,15,83,1,8,0,0,0,0,10,25,4,1,4,3,9,2,.125,,,5.5,0.1,1.7,0.3
92,Pete Darcey,1953,1953,1,12,90,3,18,,,5,9,,10,2,,,,29,11,.167,,.556,7.5,0.9,0.8,0.2
93,Jimmy Darrow,1962,1962,1,5,34,3,15,,,6,7,,7,6,,,,9,12,.200,,.857,6.8,2.4,1.4,1.2
94,Emanual Davis,2002,2003,2,52,1114,102,286,36,114,33,40,24,117,104,39,7,77,96,273,.357,.316,.825,21.4,5.3,2.3,2.0
95,Jim Davis,1968,1972,5,303,6367,1013,2186,,,624,919,,2030,464,,,,926,2650,.463,,.679,21.0,8.7,6.7,1.5
