Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
70,Lanard Copeland,1992,1992,1,10,48,7,23,0,2,2,2,1,7,5,2,0,4,5,16,.304,.000,1.000,4.8,1.6,0.7,0.5
71,Freddie Crawford,1971,1971,1,15,203,36,106,,,16,26,,35,24,,,,18,88,.340,,.615,13.5,5.9,2.3,1.6
72,Jamal Crawford,2013,2016,4,244,6902,1330,3215,470,1336,827,935,81,470,652,214,43,421,358,3957,.414,.352,.884,28.3,16.2,1.9,2.7
73,Charlie Criss,1982,1982,1,28,840,138,288,8,21,76,86,7,44,112,21,4,52,56,360,.479,.381,.884,30.0,12.9,1.6,4.0
74,Jeff Cross,1986,1986,1,21,128,6,24,0,0,14,25,9,30,1,2,3,6,38,26,.250,,.560,6.1,1.2,1.4,0.0
75,Terry Cummings,1983,1984,2,151,5438,1421,2800,0,4,672,940,626,1521,316,221,119,422,592,3514,.508,.000,.715,36.0,23.3,10.1,2.1
76,Jared Cunningham,2015,2015,1,19,89,12,33,4,13,7,13,1,9,10,3,0,7,12,35,.364,.308,.538,4.7,1.8,0.5,0.5
77,Earl Cureton,1987,1988,2,104,1996,247,544,0,4,76,142,196,496,115,50,66,93,221,570,.454,.000,.535,19.2,5.5,4.8,1.1
78,JamesOn Curry,2010,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0
79,Quintin Dailey,1987,1989,3,185,3928,976,2210,4,31,579,754,165,441,342,202,18,316,393,2535,.442,.129,.768,21.2,13.7,2.4,1.8
80,Adrian Dantley,1977,1977,1,77,2816,544,1046,,,476,582,251,587,144,91,15,,215,1564,.520,,.818,36.6,20.3,7.6,1.9
81,Baron Davis,2009,2011,3,183,6040,981,2489,226,776,477,605,127,624,1398,296,100,511,517,2665,.394,.291,.788,33.0,14.6,3.4,7.6
82,Glen Davis,2014,2015,2,97,1212,156,336,0,5,78,118,64,238,46,53,28,56,180,390,.464,.000,.661,12.5,4.0,2.5,0.5
