Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
21,Dana Barros,1994,1995,2,163,5837,983,2043,332,779,463,531,55,470,1043,256,9,409,255,2761,.481,.426,.872,35.8,16.9,2.9,6.4
22,Jerry Baskerville,1976,1976,1,21,105,8,26,,,10,16,13,28,3,6,5,,32,26,.308,,.625,5.0,1.2,1.3,0.1
23,Tony Battie,2011,2012,2,65,672,64,147,2,4,12,18,25,166,28,9,21,16,85,142,.435,.500,.667,10.3,2.2,2.6,0.4
24,Ernie Beck,1961,1961,1,3,20,3,8,,,1,2,,11,2,,,,4,7,.375,,.500,6.7,2.3,3.7,0.7
25,Raja Bell,2001,2002,2,79,920,105,247,13,47,36,48,31,112,71,22,4,50,110,259,.425,.277,.750,11.6,3.3,1.4,0.9
26,Benoit Benjamin,1998,1999,2,20,230,24,48,0,0,19,30,21,61,4,4,4,15,32,67,.500,,.633,11.5,3.4,3.1,0.2
27,Elmer Bennett,1996,1996,1,8,66,4,17,0,0,3,4,1,5,8,1,1,7,6,11,.235,,.750,8.3,1.4,0.6,1.0
28,Al Bianchi,1957,1966,10,687,13649,2212,5919,,,1126,1592,,1722,1497,,,,2069,5550,.374,,.707,19.9,8.1,2.5,2.2
29,Henry Bibby,1977,1980,4,327,9730,1207,2856,11,52,884,1122,285,976,1498,333,24,497,767,3309,.423,.212,.788,29.8,10.1,3.0,4.6
30,John Block,1973,1973,1,48,1558,311,706,,,236,302,,442,94,,,,173,858,.441,,.781,32.5,17.9,9.2,2.0
31,Corie Blount,2002,2002,1,72,1426,115,251,0,1,29,45,149,368,44,49,26,52,176,259,.458,.000,.644,19.8,3.6,5.1,0.6
32,Manute Bol,1991,1994,4,215,3693,169,426,11,55,48,86,166,771,60,43,580,154,418,397,.397,.200,.558,17.2,1.8,3.6,0.3
33,Calvin Booth,2008,2008,1,31,204,9,27,0,0,6,10,6,38,8,6,18,4,35,24,.333,,.600,6.6,0.8,1.2,0.3
34,Bruce Bowen,2000,2000,1,42,311,26,73,1,2,6,12,14,36,16,9,5,5,37,59,.356,.500,.500,7.4,1.4,0.9,0.4
35,Ira Bowman,2000,2002,2,14,49,7,9,0,1,1,2,0,3,2,3,0,1,3,15,.778,.000,.500,3.5,1.1,0.2,0.1
36,Freddie Boyd,1973,1976,4,229,5564,855,2136,,,333,512,32,394,713,104,13,,496,2043,.400,,.650,24.3,8.9,1.7,3.1
37,Craig Brackins,2011,2012,2,17,121,13,49,3,14,1,2,7,19,9,1,1,4,9,30,.265,.214,.500,7.1,1.8,1.1,0.5
38,Michael Bradley,2005,2006,2,48,383,36,84,1,6,3,5,40,110,18,5,7,20,39,76,.429,.167,.600,8.0,1.6,2.3,0.4
39,Shawn Bradley,1994,1996,3,143,4084,559,1281,0,6,269,425,375,1071,159,107,459,321,550,1387,.436,.000,.633,28.6,9.7,7.5,1.1
40,Mark Bradtke,1997,1997,1,36,251,25,58,0,0,9,13,26,68,7,5,5,9,34,59,.431,,.692,7.0,1.6,1.9,0.2
41,Elton Brand,2009,2012,4,246,7758,1364,2785,0,3,543,730,638,1820,363,249,328,365,730,3271,.490,.000,.744,31.5,13.3,7.4,1.5
42,Jesse Branson,1966,1966,1,5,14,1,6,,,3,4,,9,1,,,,4,5,.167,,.750,2.8,1.0,1.8,0.2
43,Jim Brasco,1953,1953,1,10,111,11,48,,,11,14,,15,12,,,,18,33,.229,,.786,11.1,3.3,1.5,1.2
44,Primoz Brezec,2010,2010,1,7,36,2,13,0,0,1,2,6,12,0,1,1,0,9,5,.154,,.500,5.1,0.7,1.7,0.0
45,Bill Bridges,1972,1973,2,74,2586,375,770,,,237,337,,983,181,,,,254,987,.487,,.703,34.9,13.3,13.3,2.4
46,Allan Bristow,1974,1975,2,127,1744,271,663,,,163,210,179,421,191,54,3,,169,705,.409,,.776,13.7,5.6,3.3,1.5
47,Scott Brooks,1989,1990,2,154,2347,275,647,86,232,111,126,34,158,513,116,3,103,221,747,.425,.371,.881,15.2,4.9,1.0,3.3
48,Damone Brown,2002,2002,1,17,67,8,21,0,1,7,8,2,4,2,1,1,9,11,23,.381,.000,.875,3.9,1.4,0.2,0.1
49,Kedrick Brown,2005,2005,1,8,55,2,6,0,3,8,10,1,11,4,3,1,5,4,12,.333,.000,.800,6.9,1.5,1.4,0.5
50,Kwame Brown,2013,2013,1,22,269,17,37,0,0,7,19,23,74,9,6,10,8,37,41,.459,,.368,12.2,1.9,3.4,0.4
51,Lorenzo Brown,2014,2014,1,26,224,26,86,3,30,9,13,8,28,41,13,3,16,19,64,.302,.100,.692,8.6,2.5,1.1,1.6
52,Mike Brown,1996,1996,1,9,162,9,16,0,0,8,17,14,37,3,3,2,6,24,26,.563,,.471,18.0,2.9,4.1,0.3
53,Joe Bryant,1976,1979,4,287,4115,735,1706,,,379,531,341,934,341,185,69,229,605,1849,.431,,.714,14.3,6.4,3.3,1.2
54,Mark Bryant,2003,2003,1,11,77,5,17,0,0,2,2,7,16,1,1,1,5,12,12,.294,,1.000,7.0,1.1,1.5,0.1
55,Greg Buckner,2003,2004,2,128,2217,251,573,27,99,85,108,100,319,141,93,20,96,280,614,.438,.273,.787,17.3,4.8,2.5,1.1
56,Rodney Buford,2001,2001,1,47,573,104,241,16,38,24,29,16,74,17,17,6,29,68,248,.432,.421,.828,12.2,5.3,1.6,0.4
57,Willie Burton,1995,1995,1,53,1564,243,606,106,275,220,267,49,164,96,32,19,122,167,812,.401,.385,.824,29.5,15.3,3.1,1.8
58,Barney Cable,1960,1961,2,125,2241,353,804,,,113,165,,646,118,,,,320,819,.439,,.685,17.9,6.6,5.2,0.9
59,Michael Cage,1997,1997,1,82,1247,66,141,0,0,19,41,112,320,43,48,42,17,118,151,.468,,.463,15.2,1.8,3.9,0.5
60,Gerry Calabrese,1951,1952,2,104,937,179,514,,,134,191,,149,148,,,,187,492,.348,,.702,16.2,4.7,1.4,1.4
61,Adrian Caldwell,1997,1997,1,27,365,30,57,0,0,12,33,38,111,7,8,7,16,60,72,.526,,.364,13.5,2.7,4.1,0.3
62,Bill Calhoun,1953,1953,1,13,239,16,55,,,32,45,,27,15,,,,20,64,.291,,.711,18.4,4.9,2.1,1.2
63,Isaiah Canaan,2015,2016,2,58,1523,211,591,141,395,102,124,16,136,140,42,12,91,118,665,.357,.357,.823,26.3,11.5,2.3,2.4
64,Larry Cannon,1974,1974,1,19,335,49,127,,,19,28,16,36,52,7,4,,48,117,.386,,.679,17.6,6.2,1.9,2.7
65,Rodney Carney,2007,2010,3,205,3065,453,1066,104,327,160,231,115,414,95,102,66,98,293,1170,.425,.318,.693,15.0,5.7,2.0,0.5
66,Michael Carter-Williams,2014,2015,2,111,3805,659,1665,87,333,375,549,144,691,743,190,61,421,316,1780,.396,.261,.683,34.3,16.0,6.2,6.7
67,Butch Carter,1986,1986,1,4,36,5,16,0,0,5,6,0,1,1,0,0,1,8,15,.313,,.833,9.0,3.8,0.3,0.3
68,Fred Carter,1972,1977,6,409,14459,3248,7539,,,1177,1688,278,1826,1720,343,58,,1335,7673,.431,,.697,35.4,18.8,4.5,4.2
69,Harvey Catchings,1975,1979,5,251,4160,304,685,,,154,240,439,1255,166,82,404,81,640,762,.444,,.642,16.6,3.0,5.0,0.7
70,Terry Catledge,1986,1986,1,64,1092,202,431,0,4,90,139,107,272,21,31,8,69,127,494,.469,.000,.647,17.1,7.7,4.3,0.3
71,Al Cervi,1950,1953,4,202,1151,405,1128,,,781,931,,261,648,,,,669,1591,.359,,.839,12.4,7.9,1.8,3.2
72,Wilt Chamberlain,1965,1968,4,277,12813,3105,5325,,,1441,3163,,6632,1879,,,,544,7651,.583,,.456,46.3,27.6,23.9,6.8
73,Tom Chambers,1998,1998,1,1,10,2,2,0,0,2,2,0,2,0,2,0,1,2,6,1.000,,1.000,10.0,6.0,2.0,0.0
74,Len Chappell,1963,1964,2,81,1257,281,606,,,149,240,,465,56,,,,173,711,.464,,.621,15.5,8.8,5.7,0.7
75,Maurice Cheeks,1979,1989,11,853,28583,4192,7940,40,160,2005,2537,607,2538,6212,1942,272,1970,1934,10429,.528,.250,.790,33.5,12.2,3.0,7.3
76,Leroy Chollet,1950,1951,2,63,,67,230,,,47,75,,15,49,,,,81,181,.291,,.627,,2.9,1.1,0.8
77,Archie Clark,1969,1972,4,241,8203,1711,3476,,,959,1257,,960,1123,,,,609,4381,.492,,.763,34.0,18.2,4.0,4.7
78,Speedy Claxton,2002,2002,1,67,1528,181,452,4,33,114,136,46,160,198,95,6,95,145,480,.400,.121,.838,22.8,7.2,2.4,3.0
79,Ben Coleman,1988,1989,2,101,1544,227,454,0,1,137,178,107,354,40,25,43,103,240,591,.500,.000,.770,15.3,5.9,3.5,0.4
80,Derrick Coleman,1996,2004,6,283,9196,1429,3313,123,424,962,1251,682,2383,600,218,299,641,746,3943,.431,.290,.769,32.5,13.9,8.4,2.1
81,Doug Collins,1974,1981,8,415,13945,2927,5839,0,1,1573,1888,459,1339,1368,518,114,485,1245,7427,.501,.000,.833,33.6,17.9,3.2,3.3
82,Steve Colter,1987,1988,2,55,1001,135,295,4,8,56,77,21,84,142,43,6,49,81,330,.458,.500,.727,18.2,6.0,1.5,2.6
83,Ed Conlin,1956,1959,4,254,7145,1150,3063,,,775,1027,,1495,598,,,,615,3075,.375,,.755,28.1,12.1,5.9,2.4
84,Lanard Copeland,1990,1990,1,23,110,31,68,1,5,11,14,4,10,9,1,1,19,12,74,.456,.200,.786,4.8,3.2,0.4,0.4
85,Ray Corley,1950,1950,1,60,,117,370,,,75,122,,,109,,,,81,309,.316,,.615,,5.2,,1.8
86,Larry Costello,1958,1968,10,615,18624,2863,6432,,,2231,2637,,2333,2901,,,,2107,7957,.445,,.846,30.3,12.9,3.8,4.7
87,Mel Counts,1973,1973,1,7,47,5,16,,,0,0,,16,3,,,,8,10,.313,,,6.7,1.4,2.3,0.4
88,Steve Courtin,1965,1965,1,24,317,42,103,,,17,21,,22,22,,,,44,101,.408,,.810,13.2,4.2,0.9,0.9
89,Joe Courtney,1997,1997,1,4,52,6,14,0,0,0,0,5,9,0,0,0,1,8,12,.429,,,13.0,3.0,2.3,0.0
90,Robert Covington,2015,2016,2,97,2680,398,1024,218,610,229,281,90,471,149,147,50,197,282,1243,.389,.357,.815,27.6,12.8,4.9,1.5
91,Freddie Crawford,1971,1971,1,36,449,74,175,,,32,72,,69,54,,,,59,180,.423,,.444,12.5,5.0,1.9,1.5
92,Terry Cummings,1998,1998,1,44,656,97,212,0,1,39,58,55,148,21,22,5,17,102,233,.458,.000,.672,14.9,5.3,3.4,0.5
93,Vonteego Cummings,2002,2002,1,58,501,78,187,12,46,24,32,14,52,60,18,5,36,53,192,.417,.261,.750,8.6,3.3,0.9,1.0
94,Billy Cunningham,1966,1976,9,654,22406,5116,11467,,,3394,4717,159,6638,2625,115,45,,2431,13626,.446,,.720,34.3,20.8,10.1,4.0
95,William Cunningham,1998,1998,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,1.0,0.0,2.0,0.0
96,Earl Cureton,1981,1983,3,191,2471,350,769,0,3,117,225,225,694,100,88,74,149,354,817,.455,.000,.520,12.9,4.3,3.6,0.5
97,Michael Curry,1994,1994,1,10,43,3,14,0,2,3,4,0,1,1,1,0,3,6,9,.214,.000,.750,4.3,0.9,0.1,0.1
98,Samuel Dalembert,2002,2010,8,582,15339,1934,3671,0,7,842,1216,1561,4844,277,292,1131,877,1844,4710,.527,.000,.692,26.4,8.1,8.3,0.5
99,Antonio Daniels,2011,2011,1,4,35,2,5,0,2,2,2,0,5,2,0,0,1,0,6,.400,.000,1.000,8.8,1.5,1.3,0.5
100,Lloyd Daniels,1995,1995,1,5,63,9,27,3,14,2,2,2,7,4,2,0,8,8,23,.333,.214,1.000,12.6,4.6,1.4,0.8
101,Brandon Davies,2014,2015,2,71,954,103,247,9,40,55,86,73,182,56,41,12,60,146,270,.417,.225,.640,13.4,3.8,2.6,0.8
102,Josh Davis,2005,2005,1,42,328,42,111,19,53,14,17,29,79,12,8,4,15,45,117,.378,.358,.824,7.8,2.8,1.9,0.3
103,Mark Davis,1997,1998,2,146,2611,360,779,24,99,177,269,202,481,208,134,49,209,325,921,.462,.242,.658,17.9,6.3,3.3,1.4
104,Monti Davis,1981,1981,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1.000,,,2.0,2.0,1.0,0.0
105,Darryl Dawkins,1976,1982,7,448,10359,2062,3715,0,8,885,1317,685,3008,553,186,635,866,1569,5009,.555,.000,.672,23.1,11.2,6.7,1.2
106,Johnny Dawkins,1990,1994,5,313,8745,1320,2906,122,360,581,683,151,749,1798,356,23,637,486,3343,.454,.339,.851,27.9,10.7,2.4,5.7
107,Dewayne Dedmon,2014,2014,1,11,150,15,29,0,0,7,13,11,49,3,0,9,9,28,37,.517,,.538,13.6,3.4,4.5,0.3
108,George Dempsey,1959,1959,1,34,410,56,140,,,58,73,,100,36,,,,64,170,.400,,.795,12.1,5.0,2.9,1.1
109,Connie Dierking,1959,1971,5,302,4574,731,1947,,,420,669,,1577,239,,,,747,1882,.375,,.628,15.1,6.2,5.2,0.8
110,Larry Drew,2015,2015,1,12,219,20,58,4,26,2,3,1,15,45,6,0,25,13,46,.345,.154,.667,18.3,3.8,1.3,3.8
111,Richard Dumas,1996,1996,1,39,739,95,203,2,9,49,70,42,99,44,42,6,49,79,241,.468,.222,.700,18.9,6.2,2.5,1.1
112,Mike Dunleavy,1977,1978,2,36,376,63,152,,,36,47,10,35,62,14,2,3,64,162,.414,,.766,10.4,4.5,1.0,1.7
113,Ken Durrett,1975,1975,1,27,270,35,88,,,20,32,21,62,10,4,4,,42,90,.398,,.625,10.0,3.3,2.3,0.4
114,Ed Earle,1954,1954,1,2,12,1,2,,,2,4,,2,0,,,,0,4,.500,,.500,6.0,2.0,1.0,0.0
115,Bill Edwards,1994,1994,1,3,44,2,18,0,5,2,5,5,14,4,3,1,4,6,6,.111,.000,.400,14.7,2.0,4.7,1.3
116,Franklin Edwards,1982,1984,3,183,2211,377,854,0,18,140,188,45,171,356,128,16,180,234,894,.441,.000,.745,12.1,4.9,0.9,1.9
117,Mario Elie,1991,1991,1,3,20,2,7,1,2,1,2,0,1,1,0,0,3,2,6,.286,.500,.500,6.7,2.0,0.3,0.3
118,Leroy Ellis,1973,1976,4,261,7947,1084,2406,,,361,479,534,2338,463,146,151,,650,2529,.451,,.754,30.4,9.7,9.0,1.8
119,Francisco Elson,2010,2012,2,6,20,2,5,0,0,0,3,1,2,1,1,1,1,0,4,.400,,.000,3.3,0.7,0.3,0.2
120,Julius Erving,1977,1987,11,836,28677,7237,14276,46,176,3844,4950,2067,5601,3224,1508,1293,2323,2286,18364,.507,.261,.777,34.3,22.0,6.7,3.9
121,Reggie Evans,2008,2009,2,160,3016,231,524,1,2,224,432,359,972,91,127,16,177,374,687,.441,.500,.519,18.9,4.3,6.1,0.6
122,Dick Farley,1955,1956,2,141,2542,304,804,,,279,408,,332,262,,,,299,887,.378,,.684,18.0,6.3,2.4,1.9
123,Jim Farmer,1991,1991,1,2,13,2,7,0,1,2,2,2,5,0,0,0,1,0,6,.286,.000,1.000,6.5,3.0,2.5,0.0
124,Ron Filipek,1968,1968,1,19,73,18,47,,,7,14,,25,7,,,,12,43,.383,,.500,3.8,2.3,1.3,0.4
125,Alphonso Ford,1995,1995,1,5,98,9,39,0,9,1,2,8,20,9,1,0,8,5,19,.231,.000,.500,19.6,3.8,4.0,1.8
126,Fred Foster,1971,1972,2,140,2587,492,1197,,,257,346,,423,151,,,,297,1241,.411,,.743,18.5,8.9,3.0,1.1
127,Tim Frazier,2015,2015,1,6,171,13,43,3,11,5,15,4,19,43,6,0,18,16,34,.302,.273,.333,28.5,5.7,3.2,7.2
128,Rod Freeman,1974,1974,1,35,265,39,103,,,28,41,22,54,14,12,1,,42,106,.379,,.683,7.6,3.0,1.5,0.4
129,World B. Free,1976,1987,4,245,5709,1135,2535,2,9,893,1259,258,593,706,185,76,218,539,3165,.448,.222,.709,23.3,12.9,2.4,2.9
130,Terry Furlow,1977,1977,1,32,174,34,100,,,16,18,18,39,19,7,2,,11,84,.340,,.889,5.4,2.6,1.2,0.6
131,Bill Gabor,1950,1955,6,307,3680,1080,3141,,,837,1136,,448,626,,,,1050,2997,.344,,.737,19.4,9.8,1.8,2.0
132,Corey Gaines,1990,1995,2,20,361,28,63,3,17,6,15,2,23,59,12,1,24,34,65,.444,.176,.400,18.1,3.3,1.2,3.0
133,Deng Gai,2006,2006,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.5,0.0,0.0,0.0
134,Dave Gambee,1961,1967,7,475,10370,1932,4634,,,1590,1925,,2695,524,,,,1511,5454,.417,,.826,21.8,11.5,5.7,1.1
135,Matt Geiger,1999,2002,4,154,3524,615,1376,1,11,288,373,344,894,111,80,72,219,426,1519,.447,.091,.772,22.9,9.9,5.8,0.7
136,Armen Gilliam,1991,1993,3,211,6208,1163,2396,0,5,781,951,504,1496,312,123,171,433,419,3107,.485,.000,.821,29.4,14.7,7.1,1.5
137,Gordan Giricek,2008,2008,1,12,110,13,41,5,15,6,8,1,14,11,3,1,8,9,37,.317,.333,.750,9.2,3.1,1.2,0.9
138,Mike Gminski,1988,1991,4,240,7956,1413,3104,4,31,755,865,643,2151,383,141,327,352,417,3585,.455,.129,.873,33.2,14.9,9.0,1.6
139,Drew Gordon,2015,2015,1,9,71,8,19,0,3,1,2,7,18,2,1,0,8,7,17,.421,.000,.500,7.9,1.9,2.0,0.2
140,Bato Govedarica,1954,1954,1,23,258,25,79,,,25,37,,18,24,,,,44,75,.316,,.676,11.2,3.3,0.8,1.0
141,Joe Graboski,1962,1962,1,23,323,48,133,,,22,38,,105,20,,,,45,118,.361,,.579,14.0,5.1,4.6,0.9
142,Greg Graham,1994,1996,3,128,1792,234,560,15,67,162,200,45,163,143,95,10,130,146,645,.418,.224,.810,14.0,5.0,1.3,1.1
143,Greg Grant,1992,1996,3,138,2110,194,485,31,104,44,59,40,153,465,92,5,110,174,463,.400,.298,.746,15.3,3.4,1.1,3.4
144,Harvey Grant,1999,1999,1,47,798,62,168,1,6,21,29,36,110,23,20,16,21,73,146,.369,.167,.724,17.0,3.1,2.3,0.5
145,Jerami Grant,2015,2016,2,101,2315,239,624,64,226,202,316,97,364,122,65,127,125,245,744,.383,.283,.639,22.9,7.4,3.6,1.2
146,Jeff Grayer,1995,1995,1,47,1098,163,381,5,15,58,83,58,149,74,27,4,56,80,389,.428,.333,.699,23.4,8.3,3.2,1.6
147,Jerry Greenspan,1964,1965,2,25,329,40,103,,,42,58,,83,11,,,,66,122,.388,,.724,13.2,4.9,3.3,0.4
148,Johnny Green,1968,1969,2,109,1162,215,432,,,96,208,,452,68,,,,161,526,.498,,.462,10.7,4.8,4.1,0.6
149,Kenny Green,1986,1987,2,40,404,64,161,0,0,28,42,16,63,13,5,4,33,35,156,.398,,.667,10.1,3.9,1.6,0.3
150,Luther Green,1973,1973,1,5,32,0,11,,,3,9,,3,0,,,,3,3,.000,,.333,6.4,0.6,0.6,0.0
151,Rickey Green,1991,1991,1,79,2248,334,722,8,36,117,141,33,137,413,57,6,108,130,793,.463,.222,.830,28.5,10.0,1.7,5.2
152,Sean Green,1994,1994,1,35,332,63,182,10,41,13,18,10,34,16,18,6,27,21,149,.346,.244,.722,9.5,4.3,1.0,0.5
153,Willie Green,2004,2010,7,422,9179,1596,3785,259,818,503,669,162,808,731,257,61,492,769,3954,.422,.317,.752,21.8,9.4,1.9,1.7
154,Hal Greer,1959,1973,15,1122,39788,8504,18811,,,4578,5717,,5665,4540,,,,3855,21586,.452,,.801,35.5,19.2,5.0,4.0
155,Matt Guokas,1967,1971,5,304,4821,550,1228,,,327,463,,579,622,,,,576,1427,.448,,.706,15.9,4.7,1.9,2.0
156,Swede Halbrook,1961,1962,2,143,2039,307,885,,,172,291,,949,64,,,,441,786,.347,,.591,14.3,5.5,6.6,0.4
157,Shaler Halimon,1969,1969,1,50,350,88,196,,,10,32,,86,18,,,,34,186,.449,,.313,7.0,3.7,1.7,0.4
158,Jeff Halliburton,1973,1973,1,31,549,122,280,,,50,66,,82,68,,,,78,294,.436,,.758,17.7,9.5,2.6,2.2
159,Zendon Hamilton,2004,2006,2,47,476,51,96,0,0,68,98,49,146,13,9,8,27,75,170,.531,,.694,10.1,3.6,3.1,0.3
160,Alex Hannum,1950,1951,2,127,,359,982,,,235,383,,301,248,,,,535,953,.366,,.614,,7.5,4.8,2.0
161,Jerome Harmon,1995,1995,1,10,158,21,53,1,1,3,6,9,23,12,9,0,7,12,46,.396,1.000,.500,15.8,4.6,2.3,1.2
162,Matt Harpring,2002,2002,1,81,2541,386,838,21,69,165,222,203,573,107,70,5,127,201,958,.461,.304,.743,31.4,11.8,7.1,1.3
163,Bob Harrison,1957,,1,72,1799,210,604,0,0,97,122,0,166,169,0,0,0,200,517,1.000,.000,1.000,0.3,0.1,0.0,0.0
164,Lucious Harris,1997,1997,1,54,813,112,294,36,99,33,47,27,71,50,41,3,34,45,293,.381,.364,.702,15.1,5.4,1.3,0.9
165,Tony Harris,1991,1991,1,6,41,4,16,0,2,2,4,0,1,0,1,0,3,5,10,.250,.000,.500,6.8,1.7,0.2,0.0
166,Spencer Hawes,2011,2014,4,253,6537,1060,2284,124,339,288,401,468,1777,578,100,299,402,688,2532,.464,.366,.718,25.8,10.0,7.0,2.3
167,Hersey Hawkins,1989,1993,5,403,14533,2626,5657,476,1172,1929,2224,328,1456,1364,722,177,925,946,7657,.464,.406,.867,36.1,19.0,3.6,3.4
168,Steve Hayes,1985,1985,1,11,101,10,18,0,0,2,4,11,34,1,1,4,2,19,22,.556,,.500,9.2,2.0,3.1,0.1
169,Alan Henderson,2007,2007,1,38,418,43,67,0,0,33,47,48,107,10,9,12,12,62,119,.642,,.702,11.0,3.1,2.8,0.3
170,Dave Henderson,1988,1988,1,22,351,47,116,0,1,32,47,11,35,34,12,5,40,41,126,.405,.000,.681,16.0,5.7,1.6,1.5
171,Gerald Henderson,1988,1989,2,134,2422,333,787,100,266,240,295,43,165,358,109,8,198,294,1006,.423,.376,.814,18.1,7.5,1.2,2.7
172,Mark Hendrickson,1997,1997,1,29,301,32,77,3,12,18,26,35,92,3,10,4,14,32,85,.416,.250,.692,10.4,2.9,3.2,0.1
173,Larry Hennessy,1957,1957,1,21,373,56,175,,,23,32,,45,27,,,,28,135,.320,,.719,17.8,6.4,2.1,1.3
174,Al Henry,1971,1972,2,49,447,69,162,,,56,80,,148,8,,,,43,194,.426,,.700,9.1,4.0,3.0,0.2
175,Fred Hetzel,1970,1970,1,63,757,156,323,,,71,85,,207,44,,,,110,383,.483,,.835,12.0,6.1,3.3,0.7
176,Art Heyman,1966,1966,1,6,20,3,9,,,4,5,,4,4,,,,4,10,.333,,.800,3.3,1.7,0.7,0.7
177,Sean Higgins,1996,1996,1,44,916,134,323,48,129,35,37,20,92,55,24,11,49,90,351,.415,.372,.946,20.8,8.0,2.1,1.3
178,Tyrone Hill,1999,2003,4,189,5601,712,1502,0,2,407,636,579,1589,127,132,69,302,630,1831,.474,.000,.640,29.6,9.7,8.4,0.7
179,Roy Hinson,1987,1988,2,105,3334,516,1095,0,2,362,484,203,657,87,69,229,212,371,1394,.471,.000,.748,31.8,13.3,6.3,0.8
180,Jrue Holiday,2010,2013,4,298,9790,1591,3641,299,799,513,657,270,1064,1726,425,97,801,663,3994,.437,.374,.781,32.9,13.4,3.6,5.8
181,Justin Holiday,2013,2013,1,9,142,16,48,4,16,6,8,0,14,15,3,6,9,7,42,.333,.250,.750,15.8,4.7,1.6,1.7
182,Lionel Hollins,1980,1982,3,190,5207,837,1806,6,41,324,446,106,447,780,253,47,421,471,2004,.463,.146,.726,27.4,10.5,2.4,4.1
183,Richaun Holmes,2016,2016,1,26,362,62,106,5,23,25,37,33,59,16,8,20,15,45,154,.585,.217,.676,13.9,5.9,2.3,0.6
184,Joe Holup,1957,1958,2,87,1417,174,544,,,220,276,,302,97,,,,200,568,.320,,.797,16.3,6.5,3.5,1.1
185,Jerald Honeycutt,1999,1999,1,13,90,7,27,5,14,6,8,3,11,3,4,2,8,10,25,.259,.357,.750,6.9,1.9,0.8,0.2
186,Bob Hopkins,1957,1960,4,273,5122,854,2168,,,529,695,,1526,189,,,,642,2237,.394,,.761,18.8,8.2,5.6,0.7
187,Dave Hoppen,1991,1992,2,22,83,8,19,0,1,13,22,5,19,2,1,0,4,17,29,.421,.000,.591,3.8,1.3,0.9,0.1
