Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
405,Henry Turner,1990,1995,2,66,464,81,179,2,8,60,100,39,78,29,25,8,38,60,224,.453,.250,.600,7.0,3.4,1.2,0.4
406,Jack Twyman,1956,1966,11,823,26147,6237,13873,,,3366,4325,,5424,1861,,,,2782,15840,.450,,.778,31.8,19.2,6.6,2.3
407,Terry Tyler,1986,1988,3,227,4766,808,1720,2,13,226,316,312,883,223,162,233,215,395,1844,.470,.154,.715,21.0,8.1,3.9,1.0
408,Ime Udoka,2010,2010,1,69,944,91,241,26,91,42,57,51,191,58,34,6,42,83,250,.378,.286,.737,13.7,3.6,2.8,0.8
409,Beno Udrih,2008,2011,4,296,9561,1476,3069,228,631,563,666,159,921,1382,320,41,583,677,3743,.481,.361,.845,32.3,12.6,3.1,4.7
410,Tom Van Arsdale,1968,1973,6,379,13311,2813,6241,,,1652,2200,,1934,908,,,,1288,7278,.451,,.751,35.1,19.2,5.1,2.4
411,Norm Van Lier,1970,1972,3,173,6494,808,1977,,,542,686,,1050,1383,,,,704,2158,.409,,.790,37.5,12.5,6.1,8.0
412,Greivis Vasquez,2014,2014,1,18,465,65,150,16,50,30,32,5,34,95,6,1,27,38,176,.433,.320,.938,25.8,9.8,1.9,5.3
413,Pete Verhoeven,1985,1985,1,54,366,51,108,0,0,21,25,28,63,17,15,7,20,85,123,.472,,.840,6.8,2.3,1.2,0.3
414,Jimmy Walker,1974,1976,3,226,8532,1587,3342,,,751,888,139,618,705,253,36,,574,3925,.475,,.846,37.8,17.4,2.7,3.1
415,Gerald Wallace,2002,2004,3,138,1338,197,447,1,13,73,144,122,291,69,57,35,74,151,468,.441,.077,.507,9.7,3.4,2.1,0.5
416,Lloyd Walton,1981,1981,1,61,821,90,218,0,1,26,33,13,48,208,32,2,80,45,206,.413,.000,.788,13.5,3.4,0.8,3.4
417,Bobby Wanzer,1949,1957,9,568,12128,2268,5768,,,2388,2976,,1979,1830,,,,1275,6924,.393,,.802,32.5,12.2,4.5,3.2
418,Jim Ware,1967,1967,1,33,201,30,97,,,10,17,,69,6,,,,35,70,.309,,.588,6.1,2.1,2.1,0.2
419,Richard Washington,1977,1979,3,178,4657,885,1966,,,337,469,400,1400,210,144,166,206,679,2107,.450,,.719,26.2,11.8,7.9,1.2
420,Darryl Watkins,2008,2008,1,9,71,5,15,0,0,2,5,5,12,0,2,2,7,8,12,.333,,.400,7.9,1.3,1.3,0.0
421,David Wear,2015,2015,1,2,7,0,2,0,1,0,0,2,2,1,0,0,0,1,0,.000,.000,,3.5,0.0,1.0,0.5
422,Chris Webber,1999,2005,7,377,14627,3691,7807,55,231,1406,2034,969,4006,1791,568,553,1127,1240,8843,.473,.238,.691,38.8,23.5,10.6,4.8
423,Spud Webb,1992,1995,4,301,10084,1465,3294,213,643,971,1126,147,812,2024,397,61,776,700,4114,.445,.331,.862,33.5,13.7,2.7,6.7
424,Scott Wedman,1975,1981,7,546,18973,3856,7911,32,99,1258,1566,1109,3270,1271,640,229,537,1781,9002,.487,.323,.803,34.7,16.5,6.0,2.3
425,Bonzi Wells,2006,2006,1,52,1684,284,613,10,45,129,190,142,401,144,94,25,126,156,707,.463,.222,.679,32.4,13.6,7.7,2.8
426,Bill Wennington,1991,2000,2,84,1512,187,434,1,5,76,96,106,359,70,48,61,52,243,451,.431,.200,.792,18.0,5.4,4.3,0.8
427,Walt Wesley,1967,1969,3,212,3161,564,1271,,,262,482,,1013,100,,,,520,1390,.444,,.544,14.9,6.6,4.8,0.5
428,Hassan Whiteside,2011,2012,2,19,111,12,27,0,0,5,12,16,39,0,3,15,5,14,29,.444,,.417,5.8,1.5,2.1,0.0
429,Jo Jo White,1981,1981,1,13,236,36,82,0,0,11,18,3,21,37,11,1,18,21,83,.439,,.611,18.2,6.4,1.6,2.8
430,Royce White,2014,2014,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0,2,0,.000,,,3.0,0.0,0.0,0.0
431,Hawkeye Whitney,1981,1982,2,70,1048,174,377,2,7,54,72,42,146,87,59,7,62,129,404,.462,.286,.750,15.0,5.8,2.1,1.2
432,Bob Wiesenhahn,1962,1962,1,60,326,51,161,,,17,30,,112,23,,,,50,119,.317,,.567,5.4,2.0,1.9,0.4
433,Win Wilfong,1960,1961,2,134,2709,389,1069,,,233,296,,499,352,,,,348,1011,.364,,.787,20.2,7.5,3.7,2.6
434,Corliss Williamson,1996,2007,8,466,10671,1995,4057,3,24,1033,1513,679,1751,613,263,155,770,1253,5026,.492,.125,.683,22.9,10.8,3.8,1.3
435,Derrick Williams,2014,2015,2,141,3120,404,913,73,240,306,439,109,499,105,78,20,126,172,1187,.442,.304,.697,22.1,8.4,3.5,0.7
436,Jason Williams,1999,2001,3,208,6855,875,2280,343,1139,267,351,55,568,1304,306,18,599,345,2360,.384,.301,.761,33.0,11.3,2.7,6.3
437,Justin Williams,2007,2008,2,48,450,66,114,0,1,30,85,70,163,2,10,21,18,65,162,.579,.000,.353,9.4,3.4,3.4,0.0
438,Mike Williams,1990,1990,1,16,88,6,14,0,1,3,6,5,22,2,3,7,3,28,15,.429,.000,.500,5.5,0.9,1.4,0.1
439,Nate Williams,1972,1975,4,293,7796,1638,3591,,,523,659,176,1234,562,202,58,,1014,3799,.456,,.794,26.6,13.0,4.2,1.9
440,Ray Williams,1983,1983,1,72,2170,419,1068,15,74,256,333,93,327,569,120,26,335,248,1109,.392,.203,.769,30.1,15.4,4.5,7.9
441,Shelden Williams,2008,2009,2,58,667,95,201,0,3,68,96,59,176,16,21,20,47,86,258,.473,.000,.708,11.5,4.4,3.0,0.3
442,Terrence Williams,2012,2012,1,18,369,65,141,8,27,21,34,11,74,55,16,6,33,19,159,.461,.296,.618,20.5,8.8,4.1,3.1
443,Walt Williams,1993,1996,4,238,7149,1264,2941,260,789,768,1071,348,1052,791,294,157,670,825,3556,.430,.330,.717,30.0,14.9,4.4,3.3
444,Willie Williams,1971,1971,1,9,49,4,10,,,0,0,,13,6,,,,6,8,.400,,,5.4,0.9,1.4,0.7
445,George Wilson,1965,1967,3,98,689,103,334,,,49,88,,243,28,,,,134,255,.308,,.557,7.0,2.6,2.5,0.3
446,Othell Wilson,1987,1987,1,53,789,82,185,3,18,43,54,28,81,207,42,4,77,67,210,.443,.167,.796,14.9,4.0,1.5,3.9
447,Trevor Wilson,1994,1995,2,67,1242,186,389,0,2,90,155,118,271,72,37,12,93,118,462,.478,.000,.581,18.5,6.9,4.0,1.1
448,Lee Winfield,1976,1976,1,22,214,32,66,,,9,14,8,24,19,10,6,,14,73,.485,,.643,9.7,3.3,1.1,0.9
449,Randy Wittman,1989,1989,1,31,416,50,117,2,4,16,22,6,26,32,10,0,12,12,118,.427,.500,.727,13.4,3.8,0.8,1.0
450,Mike Woodson,1982,1986,5,387,10865,2521,5112,23,99,1249,1552,406,1081,975,564,185,717,1007,6314,.493,.232,.805,28.1,16.3,2.8,2.5
451,Leon Wood,1991,1991,1,12,222,25,63,12,38,19,21,5,19,49,5,0,12,10,81,.397,.316,.905,18.5,6.8,1.6,4.1
452,Metta World Peace,2006,2008,3,167,6417,1135,2632,237,680,651,894,252,990,602,362,111,382,483,3158,.431,.349,.728,38.4,18.9,5.9,3.6
453,Antoine Wright,2011,2011,1,7,31,1,8,0,4,0,0,2,3,0,1,0,1,3,2,.125,.000,,4.4,0.3,0.4,0.0
454,Lorenzen Wright,2008,2008,1,5,13,1,4,0,0,0,0,1,1,1,0,0,2,5,2,.250,,,2.6,0.4,0.2,0.2
455,Dave Zeller,1962,1962,1,61,278,36,102,,,18,24,,27,58,,,,37,90,.353,,.750,4.6,1.5,0.4,1.0
