Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
43,Sherron Collins,2011,2011,1,20,66,7,25,2,10,1,1,0,5,8,2,0,4,2,17,.280,.200,1.000,3.3,0.9,0.3,0.4
44,Marty Conlon,1994,1994,1,16,378,66,109,0,1,31,38,34,89,28,5,7,23,36,163,.606,.000,.816,23.6,10.2,5.6,1.8
45,Dante Cunningham,2011,2011,1,22,529,92,181,1,9,13,17,23,88,13,15,11,18,38,198,.508,.111,.765,24.0,9.0,4.0,0.6
46,Earl Cureton,1989,1991,2,91,2206,241,489,0,2,67,126,194,524,133,50,64,120,246,549,.493,.000,.532,24.2,6.0,5.8,1.5
47,Dell Curry,1989,1998,10,701,17613,3951,8559,929,2294,1008,1183,458,2022,1429,747,186,982,1357,9839,.462,.405,.852,25.1,14.0,2.9,2.0
48,Troy Daniels,2015,2016,2,25,217,38,88,27,56,9,11,2,17,8,6,1,11,19,112,.432,.482,.818,8.7,4.5,0.7,0.3
49,Jermareo Davidson,2008,2008,1,38,322,51,125,0,0,18,28,21,62,13,7,15,17,46,120,.408,,.643,8.5,3.2,1.6,0.3
50,Baron Davis,2000,2002,3,246,8033,1150,2731,280,863,521,828,270,922,1605,439,102,612,709,3101,.421,.324,.629,32.7,12.6,3.7,6.5
51,Ricky Davis,1999,2000,2,94,1127,175,387,2,16,84,110,69,167,120,60,15,100,85,436,.452,.125,.764,12.0,4.6,1.8,1.3
52,Tony Delk,1997,1998,2,64,901,122,260,53,113,43,53,31,101,102,36,6,72,79,340,.469,.469,.811,14.1,5.3,1.6,1.6
53,Boris Diaw,2009,2012,4,260,8918,1238,2573,237,685,297,418,377,1381,1107,204,166,606,643,3010,.481,.346,.711,34.3,11.6,5.3,4.3
54,DeSagana Diop,2009,2013,5,133,1578,98,235,0,1,17,64,148,396,67,37,89,78,185,213,.417,.000,.266,11.9,1.6,3.0,0.5
55,Vlade Divac,1997,1998,2,145,4645,685,1383,14,61,307,447,424,1243,473,186,274,307,456,1691,.495,.230,.687,32.0,11.7,8.6,3.3
56,Chris Douglas-Roberts,2014,2014,1,49,1016,111,252,51,132,66,82,16,119,51,29,16,36,61,339,.440,.386,.805,20.7,6.9,2.4,1.0
57,Terry Dozier,1990,1990,1,9,92,9,27,0,1,4,8,7,15,3,6,2,7,10,22,.333,.000,.500,10.2,2.4,1.7,0.3
58,Bryce Drew,2002,2002,1,61,774,78,182,31,73,23,29,14,72,101,32,2,33,49,210,.429,.425,.793,12.7,3.4,1.2,1.7
