Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
314,Nick Weatherspoon,1978,1978,1,41,611,86,194,,,37,42,57,125,32,19,10,49,74,209,.443,,.881,14.9,5.1,3.0,0.8
315,Bob Weiss,1969,1974,6,469,12261,1696,3950,,,1053,1261,32,972,2008,104,12,,1091,4445,.429,,.835,26.1,9.5,2.1,4.3
316,Bill Wennington,1994,1999,6,367,5093,815,1729,2,10,239,290,337,1005,234,113,90,215,871,1871,.471,.200,.824,13.9,5.1,2.7,0.6
317,Walt Wesley,1970,1970,1,72,1407,270,648,,,145,219,,455,68,,,,184,685,.417,,.662,19.5,9.5,6.3,0.9
318,Ennis Whatley,1984,1985,2,150,3544,401,869,1,11,214,286,97,298,1043,185,27,412,364,1017,.461,.091,.748,23.6,6.8,2.0,7.0
319,Tony White,1988,1988,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0
320,Mitchell Wiggins,1984,1984,1,82,2123,399,890,7,29,213,287,138,328,187,106,11,139,278,1018,.448,.241,.742,25.9,12.4,4.0,2.3
321,Ken Wilburn,1968,1969,2,7,40,8,17,,,2,8,,13,3,,,,5,18,.471,,.250,5.7,2.6,1.9,0.4
322,Bob Wilkerson,1981,1981,1,80,2238,330,715,1,10,137,163,86,282,272,102,23,175,170,798,.462,.100,.840,28.0,10.0,3.5,3.4
323,James Wilkes,1981,1982,2,105,1402,213,450,0,2,87,122,98,255,94,55,30,96,198,513,.473,.000,.713,13.4,4.9,2.4,0.9
324,Corey Williams,1993,1993,1,35,242,31,85,1,3,18,22,19,31,23,4,2,11,24,81,.365,.333,.818,6.9,2.3,0.9,0.7
325,Frank Williams,2005,2005,1,9,71,3,20,0,4,0,0,2,6,11,2,3,3,9,6,.150,.000,,7.9,0.7,0.7,1.2
326,Jay Williams,2003,2003,1,75,1961,273,685,65,202,103,161,27,195,350,86,17,171,179,714,.399,.322,.640,26.1,9.5,2.6,4.7
327,Jerome Williams,2004,2004,1,53,1230,130,279,0,7,85,126,142,347,61,71,5,51,104,345,.466,.000,.675,23.2,6.5,6.5,1.2
328,Scott Williams,1991,1994,4,223,3034,416,868,2,17,218,326,369,977,173,96,136,175,515,1052,.479,.118,.669,13.6,4.7,4.4,0.8
329,Dedric Willoughby,2000,2000,1,25,508,61,179,29,98,39,51,11,51,66,23,2,37,32,190,.341,.296,.765,20.3,7.6,2.0,2.6
330,Bobby Wilson,1975,1976,2,106,1281,312,714,,,89,116,50,146,88,47,3,,150,713,.437,,.767,12.1,6.7,1.4,0.8
331,George Wilson,1967,1967,1,43,448,77,193,,,45,70,,163,15,,,,73,199,.399,,.643,10.4,4.6,3.8,0.3
332,David Wood,1989,1989,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0
333,Orlando Woolridge,1982,1986,5,354,10423,2352,4417,5,36,1437,1953,642,1679,662,239,213,804,953,6146,.532,.139,.736,29.4,17.4,4.7,1.9
334,Metta World Peace,2000,2002,3,175,5424,788,1925,139,430,479,688,161,733,507,346,107,394,521,2194,.409,.323,.696,31.0,12.5,4.2,2.9
335,Sam Worthen,1981,1981,1,64,945,95,192,0,4,45,60,22,115,115,57,6,91,115,235,.495,.000,.750,14.8,3.7,1.8,1.8
336,Perry Young,1987,1987,1,5,20,2,4,0,0,1,2,0,1,0,1,0,1,3,5,.500,,.500,4.0,1.0,0.2,0.0
