Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
41,Chucky Brown,2000,2000,1,30,602,82,176,1,3,25,31,11,77,41,8,10,28,53,190,.466,.333,.806,20.1,6.3,2.6,1.4
42,Devin Brown,2003,2005,3,132,1887,263,615,49,135,165,206,79,313,127,54,16,96,147,740,.428,.363,.801,14.3,5.6,2.4,1.0
43,Roger Brown,1974,1974,1,2,26,5,6,0,0,0,0,3,6,1,0,0,2,4,10,.833,,,13.0,5.0,3.0,0.5
44,Shannon Brown,2014,2014,1,10,103,8,28,0,2,7,9,1,13,5,1,0,8,12,23,.286,.000,.778,10.3,2.3,1.3,0.5
45,Mark Bryant,2002,2002,1,30,206,25,55,0,0,6,8,25,44,10,7,2,6,38,56,.455,,.750,6.9,1.9,1.5,0.3
46,Jud Buechler,1992,1992,1,11,140,15,30,0,0,3,9,6,22,11,8,3,5,18,33,.500,,.333,12.7,3.0,2.0,1.0
47,Larry Bunce,1969,1969,1,24,423,50,113,0,0,55,76,36,127,15,,,30,62,155,.442,,.724,17.6,6.5,5.3,0.6
48,Jim Burns,1968,1968,1,33,392,52,137,0,2,51,89,,60,24,,,42,52,155,.380,.000,.573,11.9,4.7,1.8,0.7
49,Willie Burton,1998,1998,1,13,43,8,21,3,9,8,12,3,9,1,2,2,1,7,27,.381,.333,.667,3.3,2.1,0.7,0.1
50,Jackie Butler,2007,2007,1,11,103,16,35,0,0,9,10,6,22,5,2,0,10,16,41,.457,,.900,9.4,3.7,2.0,0.5
51,Rasual Butler,2016,2016,1,24,218,22,55,8,28,5,8,0,30,13,7,12,5,3,57,.400,.286,.625,9.1,2.4,1.3,0.5
52,Derrick Byars,2012,2012,1,2,37,3,11,0,6,4,4,6,11,1,2,0,0,2,10,.273,.000,1.000,18.5,5.0,5.5,0.5
53,Mack Calvin,1977,1977,1,35,606,93,237,,,123,146,11,31,104,23,1,,58,309,.392,,.842,17.3,8.8,0.9,3.0
54,Matt Carroll,2004,2004,1,3,22,2,5,0,0,2,4,1,3,1,1,0,4,5,6,.400,,.500,7.3,2.0,1.0,0.3
55,Antoine Carr,1992,1994,3,186,4279,816,1597,1,11,378,494,247,785,175,76,205,225,603,2011,.511,.091,.765,23.0,10.8,4.2,0.9
56,Anthony Carter,2004,2004,1,5,87,11,37,0,3,0,0,2,11,12,4,0,12,9,22,.297,.000,,17.4,4.4,2.2,2.4
57,Jerry Chambers,1974,1974,1,38,579,94,206,0,0,36,48,37,103,42,11,3,28,74,224,.456,,.750,15.2,5.9,2.7,1.1
58,Len Chappell,1972,1972,1,79,1403,231,511,0,0,144,193,146,318,69,,,63,158,606,.452,,.746,17.8,7.7,4.0,0.9
59,Maurice Cheeks,1990,1990,1,50,1766,215,450,1,9,114,137,39,167,302,82,5,85,46,545,.478,.111,.832,35.3,10.9,3.3,6.0
60,Bob Christian,1970,1970,1,1,7,0,0,0,0,0,0,0,1,0,,,1,2,0,,,,7.0,0.0,1.0,0.0
61,Speedy Claxton,2003,2003,1,30,471,67,145,0,11,39,57,22,56,75,22,7,35,43,173,.462,.000,.684,15.7,5.8,1.9,2.5
62,Glen Combs,1969,1971,3,198,7106,1304,3032,260,732,971,1214,160,616,695,,,584,607,3839,.430,.355,.800,35.9,19.4,3.1,3.5
