Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
417,Phil Smith,1975,1980,6,430,13508,2973,6200,7,22,1390,1759,461,1506,1666,539,112,557,1123,7343,.480,.318,.790,31.4,17.1,3.5,3.9
418,Mike Smrek,1990,1992,3,20,135,16,35,0,0,3,10,14,42,2,6,11,11,27,35,.457,,.300,6.8,1.8,2.1,0.1
419,Guy Sparrow,1959,1960,2,34,315,47,143,,,23,48,,80,28,,,,63,117,.329,,.479,9.3,3.4,2.4,0.8
420,Marreese Speights,2014,2016,3,182,2469,564,1235,14,57,294,356,237,696,122,35,75,179,379,1436,.457,.246,.826,13.6,7.9,3.8,0.7
421,Andre Spencer,1993,1994,2,22,470,82,178,0,2,44,58,42,92,27,16,9,26,67,208,.461,.000,.759,21.4,9.5,4.2,1.2
422,Felton Spencer,1997,1999,3,166,2511,211,444,0,0,150,266,263,682,38,62,97,145,489,572,.475,,.564,15.1,3.4,4.1,0.2
423,Latrell Sprewell,1993,1998,6,400,16009,2826,6479,551,1660,1829,2312,406,1725,1862,696,269,1247,761,8032,.436,.332,.791,40.0,20.1,4.3,4.7
424,John Starks,1989,2000,3,119,3110,512,1361,144,456,153,206,58,295,432,129,11,186,264,1321,.376,.316,.743,26.1,11.1,2.5,3.6
425,Barry Stevens,1993,1993,1,2,6,1,2,0,0,0,0,2,2,0,0,0,0,1,2,.500,,,3.0,1.0,1.0,0.0
426,John Stroeder,1989,1989,1,4,20,2,5,0,0,0,0,5,14,3,0,2,2,1,4,.400,,,5.0,1.0,3.5,0.8
427,Bob Sura,2001,2003,3,186,4594,587,1436,117,390,474,665,201,650,694,187,27,375,395,1765,.409,.300,.713,24.7,9.5,3.5,3.7
428,Chris Taft,2006,2006,1,17,144,23,38,0,0,1,6,19,36,2,2,7,2,25,47,.605,,.167,8.5,2.8,2.1,0.1
429,Leonard Taylor,1990,1990,1,10,37,0,6,0,1,11,16,4,12,1,0,0,5,4,11,.000,.000,.688,3.7,1.1,1.2,0.1
430,Terry Teagle,1985,1990,6,378,9055,2113,4428,12,74,941,1174,451,1164,546,354,88,607,964,5179,.477,.162,.802,24.0,13.7,3.1,1.4
431,Peter Thibeaux,1985,1986,2,93,992,194,428,2,7,72,115,57,144,45,34,32,73,167,462,.453,.286,.626,10.7,5.0,1.5,0.5
432,Carl Thomas,1998,1998,1,10,139,25,65,5,21,7,10,4,10,9,5,1,6,12,62,.385,.238,.700,13.9,6.2,1.0,0.9
433,Jamel Thomas,2000,2000,1,4,27,3,8,0,2,0,0,1,3,4,1,0,4,2,6,.375,.000,,6.8,1.5,0.8,1.0
434,Malcolm Thomas,2013,2013,1,5,21,0,1,0,0,3,4,0,5,2,0,1,1,1,3,.000,,.750,4.2,0.6,1.0,0.4
435,Billy Thompson,1992,1992,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0
436,Jason Thompson,2016,2016,1,17,108,12,28,0,0,11,18,8,35,13,2,4,5,23,35,.429,,.611,6.4,2.1,2.1,0.8
437,Klay Thompson,2012,2016,5,337,10887,2212,4968,882,2104,658,783,135,1079,790,313,187,605,813,5964,.445,.419,.840,32.3,17.7,3.2,2.3
438,Al Thornton,2011,2011,1,22,314,51,104,0,1,29,35,10,57,11,7,3,20,40,131,.490,.000,.829,14.3,6.0,2.6,0.5
439,Nate Thurmond,1964,1974,11,757,30735,5029,11836,,,3133,4636,249,12771,2070,41,179,,2065,13191,.425,,.676,40.6,17.4,16.9,2.7
440,Darren Tillis,1984,1984,1,72,730,108,254,0,2,41,63,75,184,24,12,60,51,176,257,.425,.000,.651,10.1,3.6,2.6,0.3
441,Tom Tolbert,1990,1992,3,167,3028,434,961,14,47,324,453,223,693,155,68,69,179,459,1206,.452,.298,.715,18.1,7.2,4.1,0.9
442,Anthony Tolliver,2010,2010,1,44,1423,193,448,50,151,103,134,84,319,87,32,33,46,127,539,.431,.331,.769,32.3,12.3,7.3,2.0
443,Irv Torgoff,1949,1949,1,13,,14,48,,,7,8,,,12,,,,33,35,.292,,.875,,2.7,,0.9
444,Oscar Torres,2003,2003,1,17,109,16,36,7,13,14,20,3,12,3,4,2,8,9,53,.444,.538,.700,6.4,3.1,0.7,0.2
445,Raymond Townsend,1979,1980,2,140,1930,298,710,4,26,110,152,44,144,207,87,10,116,183,710,.420,.154,.724,13.8,5.1,1.0,1.5
446,Nikoloz Tskitishvili,2005,2005,1,12,62,7,23,2,10,0,0,1,12,6,0,3,5,9,16,.304,.200,,5.2,1.3,1.0,0.5
447,Ronny Turiaf,2009,2010,2,121,2568,271,512,0,4,135,202,142,551,256,57,222,119,341,677,.529,.000,.668,21.2,5.6,4.6,2.1
448,Bill Turner,1968,1972,5,204,2840,396,972,,,269,373,,722,114,,,,402,1061,.407,,.721,13.9,5.2,3.5,0.6
449,Jeremy Tyler,2012,2013,2,62,631,97,233,0,1,33,58,60,157,17,17,22,42,94,227,.416,.000,.569,10.2,3.7,2.5,0.3
450,Ekpe Udoh,2011,2012,2,96,1857,179,407,0,0,88,128,138,328,71,47,151,83,259,446,.440,,.688,19.3,4.6,3.4,0.7
451,Kelvin Upshaw,1990,1990,1,23,252,51,104,2,9,24,31,6,28,26,25,0,15,34,128,.490,.222,.774,11.0,5.6,1.2,1.1
452,Nick Van Exel,2004,2004,1,39,1255,187,479,46,150,70,99,16,104,206,20,2,78,57,490,.390,.307,.707,32.2,12.6,2.7,5.3
453,David Vaughn,1998,1998,1,22,322,46,114,0,1,22,34,34,102,18,10,6,31,48,114,.404,.000,.647,14.6,5.2,4.6,0.8
454,Pete Verhoeven,1986,1986,1,61,749,90,167,1,2,25,43,65,160,29,29,17,30,141,206,.539,.500,.581,12.3,3.4,2.6,0.5
455,Mark Wade,1988,1988,1,11,123,3,20,0,2,2,4,3,15,34,7,1,13,13,8,.150,.000,.500,11.2,0.7,1.4,3.1
456,Dajuan Wagner,2007,2007,1,1,7,1,1,1,1,1,2,0,0,1,0,0,1,1,4,1.000,1.000,.500,7.0,4.0,0.0,1.0
457,Jim Walsh,1958,1958,1,10,72,5,27,,,10,17,,15,8,,,,9,20,.185,,.588,7.2,2.0,1.5,0.8
458,Paul Walther,1954,1954,1,64,2067,138,392,,,145,206,,257,220,,,,199,421,.352,,.704,32.3,6.6,4.0,3.4
459,Bob Warlick,1967,1968,2,81,1385,272,662,,,103,182,,284,169,,,,168,647,.411,,.566,17.1,8.0,3.5,2.1
460,Chris Washburn,1987,1988,2,43,471,71,177,0,1,23,59,45,121,19,7,8,46,61,165,.401,.000,.390,11.0,3.8,2.8,0.4
461,Kermit Washington,1988,1988,1,6,56,7,14,0,0,2,2,9,19,0,4,4,4,13,16,.500,,1.000,9.3,2.7,3.2,0.0
462,C.J. Watson,2008,2010,3,174,4039,547,1191,102,291,319,388,80,393,421,214,12,179,280,1515,.459,.351,.822,23.2,8.7,2.3,2.4
463,Clarence Weatherspoon,1998,1998,1,31,1035,127,277,0,0,77,103,89,258,49,42,22,50,86,331,.458,,.748,33.4,10.7,8.3,1.6
464,Chris Webber,1994,2008,2,85,2564,587,1068,0,14,194,367,307,726,290,97,170,217,264,1368,.550,.000,.529,30.2,16.1,8.5,3.4
465,Chris Welp,1990,1990,1,14,142,16,38,0,0,18,23,11,36,4,5,8,9,37,50,.421,,.783,10.1,3.6,2.6,0.3
466,Jiri Welsch,2003,2003,1,37,234,19,75,1,4,22,29,12,28,27,8,2,19,32,61,.253,.250,.759,6.3,1.6,0.8,0.7
467,Jerome Whitehead,1985,1989,5,310,5815,871,1812,0,1,383,529,532,1538,137,112,95,306,890,2125,.481,.000,.724,18.8,6.9,5.0,0.4
