Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
256,Trevor Ruffin,1995,1995,1,49,319,84,197,38,99,27,38,8,23,48,14,2,47,52,233,.426,.384,.711,6.5,4.8,0.5,1.0
257,Stefano Rusconi,1996,1996,1,7,30,3,9,0,0,2,5,3,6,3,0,2,3,10,8,.333,,.400,4.3,1.1,0.9,0.4
258,Mike Sanders,1984,1988,5,270,4769,968,1947,5,33,464,594,311,798,379,201,74,353,679,2405,.497,.152,.781,17.7,8.9,3.0,1.4
259,Daniel Santiago,2001,2002,2,57,605,68,142,0,0,42,61,35,109,13,17,22,49,105,178,.479,,.689,10.6,3.1,1.9,0.2
260,Fred Saunders,1975,1976,2,86,1205,204,470,,,72,106,93,290,93,46,16,,174,480,.434,,.679,14.0,5.6,3.4,1.1
261,Danny Schayes,1995,1995,1,69,823,126,248,1,1,50,69,57,208,89,20,37,64,170,303,.508,1.000,.725,11.9,4.4,3.0,1.3
262,Dale Schlueter,1977,1977,1,39,337,26,72,,,18,31,30,80,38,8,8,,62,70,.361,,.581,8.6,1.8,2.1,1.0
263,Luis Scola,2013,2013,1,82,2184,432,915,3,16,181,230,158,541,182,67,35,126,257,1048,.472,.188,.787,26.6,12.8,6.6,2.2
264,Alvin Scott,1978,1985,8,627,10853,1171,2436,4,20,742,1012,661,1992,847,404,371,617,1034,3088,.481,.200,.733,17.3,4.9,3.2,1.4
265,Charlie Scott,1972,1975,4,208,7834,2095,4687,,,973,1243,136,860,1103,210,46,,815,5163,.447,,.783,37.7,24.8,4.1,5.3
266,Dennis Scott,1998,1998,1,29,493,71,162,31,69,8,12,8,50,24,10,7,12,31,181,.438,.449,.667,17.0,6.2,1.7,0.8
267,Paul Shirley,2005,2005,1,9,30,5,11,0,0,2,4,1,2,3,0,0,1,3,12,.455,,.500,3.3,1.3,0.2,0.3
268,John Shumate,1976,1976,1,43,930,186,338,,,115,183,61,240,62,44,16,,76,487,.550,,.628,21.6,11.3,5.6,1.4
269,Paul Silas,1970,1972,3,239,8862,1196,2624,,,968,1388,,2886,804,,,,694,3360,.456,,.697,37.1,14.1,12.1,3.4
270,Garret Siler,2011,2011,1,21,101,17,31,0,0,11,22,16,28,3,1,4,10,20,45,.548,,.500,4.8,2.1,1.3,0.1
271,Alvin Sims,1999,1999,1,4,25,4,10,1,1,2,5,3,4,5,2,0,6,2,11,.400,1.000,.400,6.3,2.8,1.0,1.3
272,Courtney Sims,2009,2009,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,2.0,0.0,0.0,0.0
273,Sean Singletary,2009,2009,1,13,122,12,37,4,10,6,6,5,16,12,6,0,5,14,34,.324,.400,1.000,9.4,2.6,1.2,0.9
274,Brian Skinner,2008,2008,1,66,844,92,198,2,3,33,63,63,238,15,21,77,39,112,219,.465,.667,.524,12.8,3.3,3.6,0.2
275,Ish Smith,2014,2014,1,70,1006,119,281,1,23,22,39,31,129,179,49,13,65,66,261,.423,.043,.564,14.4,3.7,1.8,2.6
276,Tony Smith,1996,1996,1,34,528,70,173,25,77,24,37,24,56,86,21,5,40,60,189,.405,.325,.649,15.5,5.6,1.6,2.5
277,Dick Snyder,1969,1970,2,87,2255,421,891,,,192,263,,343,220,,,,233,1034,.473,,.730,25.9,11.9,3.9,2.5
278,Ricky Sobers,1976,1977,2,157,3903,694,1457,,,401,481,162,493,453,199,21,,511,1789,.476,,.834,24.9,11.4,3.1,2.9
279,Alex Stivrins,1993,1993,1,10,35,11,18,0,1,0,0,2,8,1,1,1,5,7,22,.611,.000,,3.5,2.2,0.8,0.1
280,Amar'e Stoudemire,2003,2010,8,516,17686,3988,7337,15,79,3044,4018,1378,4613,677,447,722,1325,1772,11035,.544,.190,.758,34.3,21.4,8.9,1.3
281,Paul Stovall,1973,1973,1,25,211,26,76,,,24,38,,61,13,,,,37,76,.342,,.632,8.4,3.0,2.4,0.5
282,D.J. Strawberry,2008,2008,1,33,270,29,92,6,25,9,19,9,28,30,12,6,11,36,73,.315,.240,.474,8.2,2.2,0.8,0.9
283,Stromile Swift,2009,2009,1,13,121,15,41,1,1,8,15,11,33,2,4,6,9,25,39,.366,1.000,.533,9.3,3.0,2.5,0.2
284,Aaron Swinson,1995,1995,1,9,51,10,18,0,0,4,5,3,8,3,1,0,5,8,24,.556,,.800,5.7,2.7,0.9,0.3
285,Yuta Tabuse,2005,2005,1,4,17,1,6,1,1,4,4,2,4,3,0,0,1,1,7,.167,1.000,1.000,4.3,1.8,1.0,0.8
286,Fred Taylor,1971,1972,2,67,621,116,311,,,82,138,,103,58,,,,121,314,.373,,.594,9.3,4.7,1.5,0.9
287,Mirza Teletovic,2016,2016,1,36,631,114,260,70,165,26,37,18,107,36,11,11,29,46,324,.438,.424,.703,17.5,9.0,3.0,1.0
288,Sebastian Telfair,2012,2013,2,106,1690,235,589,76,218,97,124,32,159,252,69,22,121,204,643,.399,.349,.782,15.9,6.1,1.5,2.4
289,Ira Terrell,1977,1977,1,78,1751,277,545,,,111,176,99,387,103,41,47,,165,665,.508,,.631,22.4,8.5,5.0,1.3
290,David Thirdkill,1983,1983,1,49,521,74,170,1,7,45,78,28,72,36,19,4,48,93,194,.435,.143,.577,10.6,4.0,1.5,0.7
291,Isaiah Thomas,2015,2015,1,46,1181,218,512,81,207,184,211,26,109,171,45,5,89,105,701,.426,.391,.872,25.7,15.2,2.4,3.7
292,Joe Thomas,1971,1971,1,39,204,23,86,,,9,20,,43,17,,,,19,55,.267,,.450,5.2,1.4,1.1,0.4
293,Kurt Thomas,2006,2007,2,120,2619,316,650,0,1,131,163,188,794,81,47,83,92,349,763,.486,.000,.804,21.8,6.4,6.6,0.7
294,Tim Thomas,2006,2006,1,26,634,107,246,45,105,28,42,22,127,18,16,6,32,77,287,.435,.429,.667,24.4,11.0,4.9,0.7
295,Bernard Thompson,1986,1988,3,122,2178,311,663,0,7,197,250,118,248,201,83,16,127,279,819,.469,.000,.788,17.9,6.7,2.0,1.6
296,Brooks Thompson,1998,1998,1,13,46,10,27,5,16,1,3,1,5,3,4,0,5,6,26,.370,.313,.333,3.5,2.0,0.4,0.2
297,Dijon Thompson,2006,2006,1,10,43,11,25,4,11,2,2,4,11,1,3,1,2,6,28,.440,.364,1.000,4.3,2.8,1.1,0.1
298,Marcus Thornton,2015,2015,1,9,81,13,40,2,19,4,5,4,13,2,6,0,5,3,32,.325,.105,.800,9.0,3.6,1.4,0.2
299,Wayman Tisdale,1995,1997,3,181,3206,715,1509,0,0,238,319,173,581,123,52,84,163,489,1668,.474,,.746,17.7,9.2,3.2,0.7
300,Anthony Tolliver,2015,2015,1,24,272,26,74,24,62,4,6,6,44,10,4,1,11,20,80,.351,.387,.667,11.3,3.3,1.8,0.4
301,Sedric Toney,1986,1986,1,10,206,26,59,3,10,20,30,3,23,26,5,0,19,18,75,.441,.300,.667,20.6,7.5,2.3,2.6
302,Cezary Trybanski,2004,2004,1,4,10,0,2,0,0,0,0,0,1,0,0,1,2,1,0,.000,,,2.5,0.0,0.3,0.0
303,Jake Tsakalidis,2001,2003,3,157,3072,352,750,0,1,204,308,258,738,55,39,141,170,410,908,.469,.000,.662,19.6,5.8,4.7,0.4
304,Nikoloz Tskitishvili,2006,2006,1,12,86,12,33,1,3,8,12,9,20,3,1,2,4,8,33,.364,.333,.667,7.2,2.8,1.7,0.3
305,Alando Tucker,2008,2010,3,47,401,73,173,10,34,47,60,28,46,15,5,2,18,21,203,.422,.294,.783,8.5,4.3,1.0,0.3
306,P.J. Tucker,2013,2016,4,274,7776,825,1859,209,587,356,473,462,1572,422,319,73,305,608,2215,.444,.356,.753,28.4,8.1,5.7,1.5
307,Hedo Turkoglu,2011,2011,1,25,630,85,193,41,97,26,36,20,100,58,18,14,31,77,237,.440,.423,.722,25.2,9.5,4.0,2.3
308,Dick Van Arsdale,1969,1977,9,685,24242,4328,9185,,,3404,4186,188,2452,2396,264,44,,1851,12060,.471,,.813,35.4,17.6,3.6,3.5
309,Tom Van Arsdale,1977,1977,1,77,1425,171,395,,,102,145,47,184,67,20,3,,163,444,.433,,.703,18.5,5.8,2.4,0.9
310,Nick Vanos,1986,1987,2,68,842,88,230,0,2,46,82,88,240,59,21,28,68,128,222,.383,.000,.561,12.4,3.3,3.5,0.9
311,Jake Voskuhl,2002,2005,4,228,3813,378,715,0,0,306,424,353,910,128,75,88,193,629,1062,.529,,.722,16.7,4.7,4.0,0.6
312,Jackson Vroman,2005,2005,1,10,57,6,16,0,0,4,7,5,13,7,3,2,7,11,16,.375,,.571,5.7,1.6,1.3,0.7
313,Neal Walk,1970,1974,5,408,11232,2440,5249,,,1130,1506,235,3637,966,73,57,,1380,6010,.465,,.750,27.5,14.7,8.9,2.4
314,John Wallace,2002,2002,1,46,490,93,214,5,13,40,46,27,85,29,11,9,29,60,231,.435,.385,.870,10.7,5.0,1.8,0.6
315,Bob Warlick,1969,1969,1,63,975,212,501,,,83,137,,151,131,,,,119,507,.423,,.606,15.5,8.0,2.4,2.1
316,T.J. Warren,2015,2016,2,75,1413,289,556,25,73,53,71,88,208,55,48,20,52,119,656,.520,.342,.746,18.8,8.7,2.8,0.7
317,Hakim Warrick,2011,2012,2,115,1919,302,626,2,21,288,393,119,388,99,40,12,115,135,894,.482,.095,.733,16.7,7.8,3.4,0.9
318,Jeff Webb,1972,1972,1,27,129,31,65,,,5,10,,17,16,,,,21,67,.477,,.500,4.8,2.5,0.6,0.6
319,Sonny Weems,2016,2016,1,16,154,9,27,5,11,6,9,3,21,18,4,0,16,14,29,.333,.455,.667,9.6,1.8,1.3,1.1
320,Walt Wesley,1973,1973,1,45,364,63,155,,,18,34,,113,24,,,,56,144,.406,,.529,8.1,3.2,2.5,0.5
321,Paul Westphal,1976,1984,6,465,14212,3785,7340,33,119,1961,2356,261,1002,2429,753,157,796,941,9564,.516,.277,.832,30.6,20.6,2.2,5.2
322,Mark West,1988,2000,8,543,11647,1493,2434,0,1,775,1289,1037,3241,231,188,897,652,1642,3761,.613,.000,.601,21.4,6.9,6.0,0.4
323,John Wetzel,1971,1976,3,158,1759,177,416,,,127,155,8,256,189,9,3,,257,481,.425,,.819,11.1,3.0,1.6,1.2
324,Jahidi White,2004,2004,1,61,861,99,189,0,0,63,126,97,261,7,25,50,65,176,261,.524,,.500,14.1,4.3,4.3,0.1
325,Rory White,1983,1984,2,87,934,196,378,0,1,94,151,77,167,44,29,4,69,79,486,.519,.000,.623,10.7,5.6,1.9,0.5
326,Earl Williams,1975,1975,1,79,1040,163,394,,,45,103,156,456,95,28,32,,146,371,.414,,.437,13.2,4.7,5.8,1.2
327,Hot Rod Williams,1996,1998,3,201,5122,479,1015,0,3,293,421,414,1246,211,146,238,157,484,1251,.472,.000,.696,25.5,6.2,6.2,1.0
328,Micheal Williams,1990,1990,1,6,26,2,10,0,0,1,2,1,1,4,0,0,5,0,5,.200,,.500,4.3,0.8,0.2,0.7
329,Scott Williams,2003,2004,2,85,1139,173,393,2,4,42,55,95,265,28,42,28,38,204,390,.440,.500,.764,13.4,4.6,3.1,0.3
330,George Wilson,1969,1969,1,41,1294,191,481,,,93,151,,505,76,,,,145,475,.397,,.616,31.6,11.6,12.3,1.9
331,David Wood,1996,1996,1,4,34,1,6,0,0,2,2,2,5,2,1,0,2,9,4,.167,,1.000,8.5,1.0,1.3,0.5
332,Brandan Wright,2015,2015,1,40,858,120,207,0,3,40,60,70,194,23,32,47,16,54,280,.580,.000,.667,21.5,7.0,4.9,0.6
333,Michael Young,1985,1985,1,2,11,2,6,0,1,0,0,1,2,0,0,0,0,0,4,.333,.000,,5.5,2.0,1.0,0.0
